Order Date,Region,Industry,Customer,Sales,Profit,Discount,profit_margin
2022-11-26,AMER,Finance,American Express,1568.61,329.4081,0.0,0.21000000000000002
2022-11-26,AMER,Finance,American Express,17.3,8.304,0.0,0.48
2022-11-26,AMER,Finance,American Express,160.0,62.4,0.0,0.39
2023-07-16,EMEA,Manufacturing,Volkswagen,179.94,50.3832,0.0,0.28
2023-07-16,EMEA,Manufacturing,Volkswagen,872.94,157.1292,0.0,0.18
2023-07-16,EMEA,Manufacturing,Volkswagen,12.96,6.2208,0.0,0.4799999999999999
2020-12-29,AMER,Transportation,FedEx,88.8,44.4,0.0,0.5
2020-12-29,AMER,Transportation,FedEx,319.968,35.9964,0.2,0.1125
2022-03-23,AMER,Retail,Safeway,167.888,14.6902,0.2,0.08750000000000001
2023-07-03,APJ,Manufacturing,Ford Motor,163.96,59.4355,0.2,0.3625
2023-07-03,APJ,Manufacturing,Ford Motor,5.232,-8.1096,0.8,-1.55
2023-12-15,APJ,Tech,Cisco Systems,1199.98,467.9922,0.0,0.39
2023-12-15,APJ,Tech,Cisco Systems,73.85,2.2155,0.0,0.030000000000000002
2023-12-15,APJ,Tech,Cisco Systems,25.71,6.6846,0.0,0.25999999999999995
2023-12-15,APJ,Tech,Cisco Systems,17.28,8.1216,0.0,0.47000000000000003
2023-12-15,APJ,Tech,Cisco Systems,526.582,-52.6582,0.3,-0.1
2022-08-27,AMER,Energy,Engie,11.56,5.6644,0.0,0.48999999999999994
2022-08-27,AMER,Energy,Engie,209.97,58.7916,0.0,0.28
2022-08-27,AMER,Energy,Engie,447.84,98.5248,0.0,0.22
2022-08-27,AMER,Energy,Engie,479.97,163.1898,0.0,0.33999999999999997
2022-08-27,AMER,Energy,Engie,8.64,2.5056,0.0,0.29
2023-10-16,EMEA,Energy,Lukoil,11.68,4.2048,0.0,0.36
2020-10-25,EMEA,Healthcare,Aetna,40.776,0.5097,0.2,0.0125
2020-10-25,EMEA,Healthcare,Aetna,13.698,-9.5886,0.7,-0.7
2021-04-02,AMER,Healthcare,AmerisourceBergen,87.8,32.925,0.2,0.375
2023-10-29,EMEA,Tech,Cisco Systems,77.952,15.5904,0.2,0.2
2023-10-29,EMEA,Tech,Cisco Systems,147.184,-29.4368,0.2,-0.2
2023-10-29,EMEA,Tech,Cisco Systems,47.952,16.1838,0.2,0.3375
2020-12-05,AMER,Energy,Gazprom,250.26,72.5754,0.0,0.29000000000000004
2023-11-04,EMEA,Manufacturing,Toyota Motor,40.776,0.5097,0.2,0.0125
2021-01-06,EMEA,Manufacturing,Boeing,29.6,9.25,0.2,0.3125
2021-01-06,EMEA,Manufacturing,Boeing,1.938,-1.3566,0.7,-0.7000000000000001
2023-09-10,AMER,Consumer Products,PepsiCo,159.96,51.1872,0.0,0.31999999999999995
2021-01-05,EMEA,Healthcare,Pfizer,59.52,15.4752,0.0,0.25999999999999995
2021-01-05,EMEA,Healthcare,Pfizer,17.48,8.2156,0.0,0.47000000000000003
2021-01-05,EMEA,Healthcare,Pfizer,13.168,4.6088,0.2,0.35
2023-04-17,AMER,Manufacturing,Siemens,40.74,12.222,0.0,0.3
2021-09-10,APJ,Retail,Safeway,179.886,-2.5698,0.3,-0.014285714285714285
2022-09-26,AMER,Healthcare,Johnson & Johnson,286.256,17.891,0.2,0.0625
2022-09-26,AMER,Healthcare,Johnson & Johnson,24.224,-4.8448,0.2,-0.2
2022-09-26,AMER,Healthcare,Johnson & Johnson,331.536,-82.884,0.2,-0.25
2021-03-16,EMEA,Tech,Microsoft,17.52,6.3072,0.0,0.36
2022-11-27,APJ,Transportation,FedEx,17.856,4.2408,0.2,0.2375
2022-09-27,EMEA,Finance,Itochu,431.976,-75.5958,0.2,-0.175
2023-06-14,AMER,Healthcare,Johnson & Johnson,291.136,-25.4744,0.2,-0.0875
2023-09-19,APJ,Transportation,Nissan Motor,114.848,35.89,0.2,0.3125
2023-06-03,APJ,Energy,Exxon Mobil,10.688,3.7408,0.2,0.35
2022-05-16,AMER,Energy,Engie,15.232,5.5216,0.2,0.36250000000000004
2023-09-16,AMER,Tech,Oracle,12.42,5.2164,0.0,0.42000000000000004
2022-08-23,AMER,Consumer Products,McKesson,19.44,9.3312,0.0,0.48000000000000004
2020-05-30,EMEA,Retail,Kroger,70.368,26.388,0.2,0.37500000000000006
2023-12-19,EMEA,Retail,Costco Wholesale,12.672,1.4256,0.2,0.11249999999999999
2023-07-31,APJ,Manufacturing,Ford Motor,89.95,43.176,0.0,0.48
2020-11-21,AMER,Retail,Home Depot,6.58,3.0268,0.0,0.46
2020-11-21,AMER,Retail,Home Depot,94.99,28.497,0.0,0.3
2021-09-24,AMER,Consumer Products,Procter & Gamble,35.12,13.17,0.2,0.375
2023-08-21,AMER,Manufacturing,Ford Motor,25.92,12.4416,0.0,0.4799999999999999
2022-06-18,EMEA,Finance,Allstate,7.96,3.7412,0.0,0.47000000000000003
2022-06-18,EMEA,Finance,Allstate,566.97,153.0819,0.0,0.26999999999999996
2022-06-18,EMEA,Finance,Allstate,9.84,2.8536,0.0,0.29000000000000004
2021-12-19,APJ,Retail,Home Depot,25.488,4.779,0.2,0.1875
2021-05-31,EMEA,Energy,Pemex,7.56,0.3024,0.0,0.04
2021-06-18,EMEA,Tech,Amazon,60.84,19.4688,0.0,0.32
2021-06-18,EMEA,Tech,Amazon,450.04,58.5052,0.0,0.13
2021-06-18,EMEA,Tech,Amazon,34.6,16.608,0.0,0.48
2021-06-18,EMEA,Tech,Amazon,467.97,140.391,0.0,0.3
2021-06-18,EMEA,Tech,Amazon,33.02,15.8496,0.0,0.48
2021-11-30,EMEA,Energy,Petrobras,17.088,1.068,0.2,0.0625
2021-12-21,AMER,Retail,Kroger,3.008,0.3384,0.2,0.11249999999999999
2023-11-18,EMEA,Manufacturing,Airbus,268.24,93.884,0.2,0.35
2023-11-18,EMEA,Manufacturing,Airbus,431.16,107.79,0.2,0.25
2023-11-14,EMEA,Manufacturing,Boeing,43.6,12.208,0.0,0.27999999999999997
2023-11-14,EMEA,Manufacturing,Boeing,154.95,30.99,0.0,0.2
2022-10-25,APJ,Energy,China National Petroleum,15.552,5.4432,0.2,0.35000000000000003
2020-12-06,EMEA,Manufacturing,Toyota Motor,42.208,13.7176,0.2,0.325
2023-12-04,APJ,Retail,Walmart,10.368,3.6288,0.2,0.35
2023-09-27,EMEA,Manufacturing,Ford Motor,2.224,0.556,0.2,0.25
2021-02-03,EMEA,Tech,Apple,74.52,35.0244,0.0,0.47000000000000003
2023-08-13,APJ,Finance,American Express,17.52,5.256,0.0,0.30000000000000004
2023-08-13,APJ,Finance,American Express,1779.9,373.779,0.0,0.21
2023-08-13,APJ,Finance,American Express,219.9,59.373,0.0,0.26999999999999996
2021-08-24,EMEA,Communications,Verizon Communications,7.152,0.7152,0.2,0.09999999999999999
2023-11-13,EMEA,Consumer Products,Coca-Cola,26.72,9.352,0.2,0.35000000000000003
2022-08-02,AMER,Finance,HSBC Holdings,1039.728,90.9762,0.2,0.0875
2022-08-02,AMER,Finance,HSBC Holdings,45.96,13.788,0.0,0.3
2022-11-26,AMER,Finance,Allstate,456.588,-304.392,0.7,-0.6666666666666666
2022-11-26,AMER,Finance,Allstate,4499.985,-6599.978,0.7,-1.4666666666666668
2022-11-26,AMER,Finance,Allstate,59.976,11.9952,0.2,0.2
2022-04-14,AMER,Transportation,United Parcel Service,6.12,2.8764,0.0,0.47
2020-12-27,AMER,Retail,Carrefour,10.98,2.9646,0.0,0.26999999999999996
2020-12-27,AMER,Retail,Carrefour,7.86,3.6156,0.0,0.46
2020-12-27,AMER,Retail,Carrefour,51.45,13.8915,0.0,0.27
2020-12-27,AMER,Retail,Carrefour,37.056,13.896,0.2,0.37500000000000006
2022-04-19,EMEA,Finance,J.P. Morgan Chase & Co.,203.92,55.0584,0.0,0.27
2022-04-19,EMEA,Finance,J.P. Morgan Chase & Co.,29.56,7.9812,0.0,0.27
2021-03-08,APJ,Tech,Apple,8.568,-14.5656,0.8,-1.7
2022-11-05,EMEA,Consumer Products,Nestle,45.248,3.9592,0.2,0.08750000000000001
2022-11-05,EMEA,Consumer Products,Nestle,876.3,-292.1,0.4,-0.33333333333333337
2022-11-05,EMEA,Consumer Products,Nestle,185.376,-34.758,0.2,-0.1875
2020-11-29,EMEA,Finance,American Express,25.06,11.7782,0.0,0.47000000000000003
2022-05-18,APJ,Finance,Allianz,2.89,-4.7685,0.8,-1.6500000000000001
2022-05-18,APJ,Finance,Allianz,7.896,2.4675,0.2,0.3125
2022-05-18,APJ,Finance,Allianz,22.608,-10.1736,0.6,-0.45
2022-05-18,APJ,Finance,Allianz,30.528,9.54,0.2,0.3125
2023-09-20,EMEA,Misc,News Corp.,4.842,-3.3894,0.7,-0.7000000000000001
2022-12-20,APJ,Transportation,Nissan Motor,1.8,-2.88,0.8,-1.5999999999999999
2023-10-13,APJ,Communications,AT&T,39.984,-1.4994,0.2,-0.0375
2021-12-12,EMEA,Manufacturing,General Motors,32.4,15.876,0.0,0.49
2021-12-12,EMEA,Manufacturing,General Motors,97.88,48.94,0.0,0.5
2021-07-12,APJ,Energy,Enel,307.168,30.7168,0.2,0.09999999999999999
2021-10-02,EMEA,Communications,Comcast,26.9,13.181,0.0,0.49
2023-03-25,EMEA,Energy,ConocoPhillips,47.01,22.0947,0.0,0.47000000000000003
2023-03-25,EMEA,Energy,ConocoPhillips,469.99,136.2971,0.0,0.29
2023-03-25,EMEA,Energy,ConocoPhillips,207.846,2.3094,0.1,0.011111111111111112
2023-06-02,EMEA,Tech,Alphabet,324.744,-77.1267,0.2,-0.2375
2020-03-24,AMER,Energy,Marathon Petroleum,40.48,14.5728,0.0,0.36000000000000004
2021-09-22,EMEA,Transportation,FedEx,12.0,4.2,0.2,0.35000000000000003
2021-09-22,EMEA,Transportation,FedEx,720.064,-63.0056,0.2,-0.08750000000000001
2021-09-22,EMEA,Transportation,FedEx,25.424,-4.767,0.2,-0.18750000000000003
2021-09-22,EMEA,Transportation,FedEx,2.816,0.3168,0.2,0.11250000000000002
2021-09-22,EMEA,Transportation,FedEx,3.204,-2.5632,0.7,-0.8
2022-01-08,EMEA,Consumer Products,Nestle,30.828,-24.6624,0.7,-0.8
2022-01-08,EMEA,Consumer Products,Nestle,47.616,5.952,0.2,0.125
2022-01-08,EMEA,Consumer Products,Nestle,108.784,10.8784,0.2,0.09999999999999999
2022-02-14,APJ,Finance,Trafigura Group,4.77,2.1465,0.0,0.45000000000000007
2022-02-14,APJ,Finance,Trafigura Group,7.98,2.0748,0.0,0.26
2022-02-14,APJ,Finance,Trafigura Group,550.431,-47.1798,0.3,-0.08571428571428572
2022-02-14,APJ,Finance,Trafigura Group,10.56,4.6464,0.0,0.43999999999999995
2023-06-09,AMER,Manufacturing,Toyota Motor,1497.666,140.9568,0.15,0.09411764705882353
2023-06-09,AMER,Manufacturing,Toyota Motor,17.52,-3.504,0.2,-0.2
2022-10-22,EMEA,Tech,Apple,113.22,29.4372,0.0,0.26
2022-10-22,EMEA,Tech,Apple,35.88,17.5812,0.0,0.48999999999999994
2022-10-22,EMEA,Tech,Apple,4535.976,1644.2913,0.2,0.36250000000000004
2023-01-27,AMER,Healthcare,UnitedHealth Group,11.84,5.6832,0.0,0.48000000000000004
2023-12-09,EMEA,Energy,Pemex,592.74,160.0398,0.0,0.27
2022-10-22,EMEA,Tech,Amazon,111.672,6.9795,0.2,0.0625
2020-08-26,APJ,Manufacturing,Mitsubishi,8.64,2.5056,0.0,0.29
2020-08-26,APJ,Manufacturing,Mitsubishi,149.97,52.4895,0.0,0.35
2020-05-16,AMER,Finance,Allstate,232.88,17.466,0.2,0.07500000000000001
2021-02-03,EMEA,Finance,Allstate,90.882,15.147,0.1,0.16666666666666666
2023-11-01,APJ,Tech,Sony,508.768,38.1576,0.2,0.07500000000000001
2023-11-01,APJ,Tech,Sony,9.912,3.2214,0.2,0.32499999999999996
2021-04-26,AMER,Energy,China National Petroleum,63.936,6.3936,0.2,0.1
2021-04-26,AMER,Energy,China National Petroleum,59.52,15.4752,0.0,0.25999999999999995
2021-04-26,AMER,Energy,China National Petroleum,311.976,38.997,0.2,0.125
2021-04-26,AMER,Energy,China National Petroleum,50.352,17.6232,0.2,0.35000000000000003
2022-05-10,APJ,Manufacturing,Mitsubishi,19.136,1.9136,0.2,0.1
2021-01-24,EMEA,Finance,Wells Fargo,13.12,2.132,0.2,0.1625
2021-04-13,AMER,Consumer Products,PepsiCo,241.568,-15.098,0.2,-0.0625
2021-04-13,AMER,Consumer Products,PepsiCo,479.92,41.993,0.2,0.08750000000000001
2021-09-25,AMER,Finance,State Farm Insurance Cos.,307.136,-11.5176,0.2,-0.0375
2021-09-25,AMER,Finance,State Farm Insurance Cos.,12.6,5.796,0.0,0.46
2021-09-25,AMER,Finance,State Farm Insurance Cos.,159.98,57.5928,0.0,0.36
2020-03-28,EMEA,Tech,Cisco Systems,6.12,2.8764,0.0,0.47
2020-03-28,EMEA,Tech,Cisco Systems,1184.72,106.6248,0.0,0.09
2022-07-18,EMEA,Retail,Home Depot,45.96,13.788,0.0,0.3
2020-04-19,EMEA,Retail,Walgreens,58.05,26.703,0.0,0.46
2020-04-19,EMEA,Retail,Walgreens,71.28,34.2144,0.0,0.48
2023-07-22,APJ,Tech,Oracle,124.404,-21.3264,0.3,-0.17142857142857143
2021-09-27,EMEA,Retail,Kroger,154.9,69.705,0.0,0.44999999999999996
2021-09-27,EMEA,Retail,Kroger,1871.88,561.564,0.0,0.3
2022-02-27,APJ,Finance,Itochu,16.192,-6.8816,0.6,-0.425
2022-05-03,APJ,Finance,Morgan Stanley,18.936,-3.7872,0.2,-0.19999999999999998
2022-05-03,APJ,Finance,Morgan Stanley,12.672,-3.168,0.2,-0.25
2022-05-03,APJ,Finance,Morgan Stanley,5.04,1.764,0.2,0.35
2020-12-09,APJ,Finance,HSBC Holdings,8.448,2.9568,0.2,0.35
2020-12-09,APJ,Finance,HSBC Holdings,20.388,-53.0088,0.8,-2.5999999999999996
2021-12-25,AMER,Healthcare,Anthem,9.96,4.8804,0.0,0.48999999999999994
2023-12-08,EMEA,Finance,BNP Paribas,320.64,89.7792,0.0,0.28
2023-12-08,EMEA,Finance,BNP Paribas,52.0,23.4,0.0,0.44999999999999996
2020-05-30,EMEA,Retail,Safeway,25.584,8.9544,0.2,0.35
2020-05-30,EMEA,Retail,Safeway,464.0,134.56,0.0,0.29
2020-05-30,EMEA,Retail,Safeway,235.95,77.8635,0.0,0.33
2020-05-30,EMEA,Retail,Safeway,39.96,17.982,0.0,0.44999999999999996
2023-03-03,AMER,Healthcare,AmerisourceBergen,18.528,-12.352,0.7,-0.6666666666666667
2021-10-12,AMER,Finance,Allstate,17.9,3.401,0.0,0.19
2021-10-12,AMER,Finance,Allstate,81.96,0.0,0.0,0.0
2021-07-14,AMER,Healthcare,Humana,272.736,-64.7748,0.2,-0.23750000000000002
2021-07-14,AMER,Healthcare,Humana,18.496,6.7048,0.2,0.3625
2021-07-14,AMER,Healthcare,Humana,441.92,49.716,0.2,0.1125
2021-07-14,AMER,Healthcare,Humana,127.764,-191.646,0.7,-1.5
2020-11-19,EMEA,Retail,Kroger,166.44,79.8912,0.0,0.48
2022-05-28,AMER,Tech,Oracle,13.38,6.1548,0.0,0.45999999999999996
2023-07-04,EMEA,Energy,Marathon Petroleum,24.0,-2.7,0.2,-0.1125
2023-09-26,AMER,Manufacturing,Siemens,24.448,8.8624,0.2,0.36249999999999993
2022-10-04,AMER,Manufacturing,Volkswagen,6.16,2.9568,0.0,0.48
2022-10-04,AMER,Manufacturing,Volkswagen,915.136,102.9528,0.2,0.1125
2022-10-04,AMER,Manufacturing,Volkswagen,8.56,3.852,0.0,0.44999999999999996
2022-10-04,AMER,Manufacturing,Volkswagen,97.82,45.9754,0.0,0.47000000000000003
2023-09-10,EMEA,Consumer Products,Procter & Gamble,31.104,11.2752,0.2,0.3625
2023-09-10,EMEA,Consumer Products,Procter & Gamble,11.176,0.8382,0.2,0.075
2021-03-12,EMEA,Tech,Sony,5.04,1.764,0.2,0.35
2022-11-30,APJ,Misc,Glencore,242.176,-302.72,0.6,-1.2500000000000002
2022-06-15,EMEA,Transportation,Daimler,337.176,-118.0116,0.4,-0.35000000000000003
2023-12-04,EMEA,Retail,Walmart,13.344,1.0008,0.2,0.075
2023-12-04,EMEA,Retail,Walmart,76.752,10.5534,0.2,0.1375
2023-12-04,EMEA,Retail,Walmart,102.336,14.0712,0.2,0.13749999999999998
2023-12-04,EMEA,Retail,Walmart,10.32,3.741,0.2,0.3625
2023-12-04,EMEA,Retail,Walmart,47.32,5.915,0.2,0.125
2023-12-04,EMEA,Retail,Walmart,23.376,7.0128,0.2,0.3
2023-12-04,EMEA,Retail,Walmart,16.72,3.344,0.2,0.2
2023-12-04,EMEA,Retail,Walmart,16.192,4.6552,0.2,0.2875
2022-08-17,AMER,Healthcare,UnitedHealth Group,32.4,15.552,0.0,0.48
2022-12-26,EMEA,Consumer Products,Tyson Foods,19.89,5.3703,0.0,0.27
2022-12-26,EMEA,Consumer Products,Tyson Foods,399.98,171.9914,0.0,0.43
2022-12-26,EMEA,Consumer Products,Tyson Foods,343.85,137.54,0.0,0.39999999999999997
2022-12-26,EMEA,Consumer Products,Tyson Foods,106.32,49.9704,0.0,0.47000000000000003
2023-07-24,EMEA,Finance,Itochu,13.92,4.35,0.2,0.3125
2023-06-22,EMEA,Consumer Products,Philip Morris International,82.4,40.376,0.0,0.48999999999999994
2023-06-22,EMEA,Consumer Products,Philip Morris International,6.24,3.0576,0.0,0.48999999999999994
2023-06-22,EMEA,Consumer Products,Philip Morris International,447.84,219.4416,0.0,0.49
2023-08-14,EMEA,Communications,Sprint Nextel,272.048,30.6054,0.2,0.1125
2023-08-14,EMEA,Communications,Sprint Nextel,1614.582,-1237.8462,0.7,-0.7666666666666666
2023-08-14,EMEA,Communications,Sprint Nextel,24.32,9.12,0.2,0.37499999999999994
2023-08-14,EMEA,Communications,Sprint Nextel,1.584,0.4752,0.2,0.3
2023-08-14,EMEA,Communications,Sprint Nextel,31.984,0.0,0.2,0.0
2023-08-14,EMEA,Communications,Sprint Nextel,14.76,4.797,0.2,0.325
2023-08-14,EMEA,Communications,Sprint Nextel,423.648,47.6604,0.2,0.1125
2021-11-07,APJ,Finance,Prudential Financial,76.64,26.824,0.2,0.35000000000000003
2021-10-15,APJ,Finance,Prudential Financial,4.464,1.674,0.2,0.37499999999999994
2021-10-15,APJ,Finance,Prudential Financial,3.96,-6.93,0.8,-1.75
2022-07-31,AMER,Energy,Chevron,715.64,178.91,0.0,0.25
2022-12-04,AMER,Finance,Goldman Sachs Group,268.704,6.7176,0.2,0.024999999999999998
2022-12-04,AMER,Finance,Goldman Sachs Group,21.92,5.9184,0.0,0.26999999999999996
2022-12-04,AMER,Finance,Goldman Sachs Group,48.72,7.308,0.0,0.15
2022-12-04,AMER,Finance,Goldman Sachs Group,205.666,-12.098,0.15,-0.05882352941176471
2022-04-29,APJ,Retail,CVS Health,30.344,-31.8612,0.6,-1.05
2023-08-26,AMER,Healthcare,AmerisourceBergen,25.696,1.9272,0.2,0.075
2023-06-18,EMEA,Transportation,United Parcel Service,3404.5,1668.205,0.0,0.49
2023-06-18,EMEA,Transportation,United Parcel Service,101.34,8.1072,0.0,0.08
2021-11-20,EMEA,Retail,CVS Health,344.372,-93.4724,0.3,-0.2714285714285714
2023-09-05,APJ,Tech,Huawei,30.384,3.798,0.2,0.125
2021-07-04,AMER,Consumer Products,Sysco,22.848,7.4256,0.2,0.325
2023-09-16,EMEA,Energy,Lukoil,38.62,10.8136,0.0,0.27999999999999997
2023-09-16,EMEA,Energy,Lukoil,59.98,10.7964,0.0,0.18000000000000002
2023-03-14,APJ,Consumer Products,Tyson Foods,174.3,81.921,0.0,0.47000000000000003
2023-09-25,EMEA,Manufacturing,Mitsubishi,383.96,38.396,0.2,0.1
2023-09-25,EMEA,Manufacturing,Mitsubishi,15.57,-11.418,0.7,-0.7333333333333333
2022-08-14,EMEA,Finance,J.P. Morgan Chase & Co.,22.32,10.7136,0.0,0.48
2022-08-14,EMEA,Finance,J.P. Morgan Chase & Co.,103.6,51.8,0.0,0.5
2023-11-21,EMEA,Energy,ConocoPhillips,2.97,1.3365,0.0,0.44999999999999996
2023-11-21,EMEA,Energy,ConocoPhillips,569.99,170.997,0.0,0.30000000000000004
2023-11-21,EMEA,Energy,ConocoPhillips,50.97,9.1746,0.0,0.18
2023-07-26,APJ,Retail,Carrefour,298.116,-4.2588,0.3,-0.014285714285714287
2022-03-26,EMEA,Consumer Products,Procter & Gamble,59.52,17.856,0.0,0.3
2022-07-16,EMEA,Healthcare,AmerisourceBergen,230.28,23.028,0.2,0.09999999999999999
2022-07-16,EMEA,Healthcare,AmerisourceBergen,105.52,34.294,0.2,0.32499999999999996
2023-08-18,AMER,Healthcare,Abbott Laboratories,23.36,11.68,0.0,0.5
2023-08-18,AMER,Healthcare,Abbott Laboratories,71.976,8.997,0.2,0.125
2023-08-18,AMER,Healthcare,Abbott Laboratories,8.56,3.852,0.0,0.44999999999999996
2023-08-18,AMER,Healthcare,Abbott Laboratories,13.92,4.872,0.2,0.35
2023-08-18,AMER,Healthcare,Abbott Laboratories,2518.29,654.7554,0.0,0.26
2023-08-18,AMER,Healthcare,Abbott Laboratories,540.57,140.5482,0.0,0.26
2023-08-18,AMER,Healthcare,Abbott Laboratories,221.056,77.3696,0.2,0.35000000000000003
2022-12-15,AMER,Finance,Wells Fargo,81.424,-9.1602,0.2,-0.11249999999999999
2022-12-15,AMER,Finance,Wells Fargo,134.8,35.048,0.0,0.26
2023-12-26,APJ,Finance,General Electric,39.582,-59.373,0.8,-1.5
2023-12-26,APJ,Finance,General Electric,44.688,5.0274,0.2,0.1125
2023-12-26,APJ,Finance,General Electric,31.744,2.3808,0.2,0.075
2023-12-26,APJ,Finance,General Electric,40.98,-65.568,0.8,-1.6
2023-12-26,APJ,Finance,General Electric,3.168,-5.0688,0.8,-1.6
2020-03-01,APJ,Tech,Apple,18.84,-3.5325,0.2,-0.1875
2020-03-01,APJ,Tech,Apple,362.25,0.0,0.3,0.0
2020-03-01,APJ,Tech,Apple,63.552,-34.9536,0.6,-0.55
2020-03-01,APJ,Tech,Apple,129.552,-22.6716,0.2,-0.17500000000000002
2021-11-19,EMEA,Energy,Valero Energy,5.984,2.244,0.2,0.37500000000000006
2021-11-19,EMEA,Energy,Valero Energy,861.76,249.9104,0.0,0.29000000000000004
2020-04-01,APJ,Energy,ConocoPhillips,66.96,2.6784,0.0,0.04
2020-04-01,APJ,Energy,ConocoPhillips,6.24,3.0576,0.0,0.48999999999999994
2023-10-06,AMER,Energy,Gazprom,435.168,-59.8356,0.2,-0.13749999999999998
2023-10-06,AMER,Energy,Gazprom,14.9,6.854,0.0,0.46
2023-10-06,AMER,Energy,Gazprom,15.8,4.108,0.0,0.25999999999999995
2023-10-06,AMER,Energy,Gazprom,72.9,26.973,0.0,0.36999999999999994
2023-10-06,AMER,Energy,Gazprom,206.352,5.1588,0.2,0.025
2023-10-06,AMER,Energy,Gazprom,7.992,2.6973,0.2,0.33749999999999997
2023-11-19,EMEA,Transportation,Daimler,81.36,-19.323,0.2,-0.23750000000000002
2023-11-19,EMEA,Transportation,Daimler,20.232,-16.1856,0.7,-0.8
2023-11-19,EMEA,Transportation,Daimler,389.056,48.632,0.2,0.125
2023-11-19,EMEA,Transportation,Daimler,20.736,7.2576,0.2,0.35
2023-11-19,EMEA,Transportation,Daimler,41.472,14.5152,0.2,0.35
2021-03-23,AMER,Manufacturing,Mitsubishi,33.36,16.68,0.0,0.5
2022-10-11,EMEA,Finance,Wells Fargo,90.882,-190.8522,0.7,-2.1
2022-10-11,EMEA,Finance,Wells Fargo,15.992,-2.9985,0.2,-0.18749999999999997
2022-10-11,EMEA,Finance,Wells Fargo,120.784,13.5882,0.2,0.1125
2021-08-16,EMEA,Communications,AT&T,519.792,-112.6216,0.4,-0.21666666666666665
2021-08-16,EMEA,Communications,AT&T,31.176,-5.4558,0.2,-0.17500000000000002
2021-08-16,EMEA,Communications,AT&T,10.368,3.6288,0.2,0.35
2021-08-16,EMEA,Communications,AT&T,2.724,-1.9068,0.7,-0.7
2021-08-16,EMEA,Communications,AT&T,254.352,0.0,0.2,0.0
2021-08-16,EMEA,Communications,AT&T,3.762,-2.7588,0.7,-0.7333333333333333
2021-08-16,EMEA,Communications,AT&T,10.272,3.21,0.2,0.3125
2020-05-31,EMEA,Tech,Intel,659.97,197.991,0.0,0.3
2020-05-31,EMEA,Tech,Intel,113.73,32.9817,0.0,0.29
2021-08-27,AMER,Tech,Apple,5.104,1.6588,0.2,0.325
2020-01-04,APJ,Manufacturing,Siemens,16.448,5.5512,0.2,0.33749999999999997
2020-09-10,AMER,Retail,Costco Wholesale,81.92,22.1184,0.0,0.27
2020-09-10,AMER,Retail,Costco Wholesale,254.9,76.47,0.0,0.3
2023-01-23,APJ,Finance,Allianz,15.12,4.914,0.2,0.325
2023-01-23,APJ,Finance,Allianz,7.872,0.8856,0.2,0.1125
2022-04-22,AMER,Communications,Verizon Communications,8.32,2.808,0.2,0.33749999999999997
2022-07-21,EMEA,Energy,Pemex,89.95,43.176,0.0,0.48
2022-08-24,EMEA,Misc,Glencore,25.2,11.592,0.0,0.46
2022-08-24,EMEA,Misc,Glencore,37.59,17.6673,0.0,0.47
2022-08-24,EMEA,Misc,Glencore,14.97,4.1916,0.0,0.28
2022-08-24,EMEA,Misc,Glencore,1.98,0.891,0.0,0.45
2022-06-15,EMEA,Finance,Allianz,39.936,-26.624,0.7,-0.6666666666666666
2022-06-15,EMEA,Finance,Allianz,18.464,2.308,0.2,0.125
2021-11-20,EMEA,Finance,HSBC Holdings,4.896,-3.4272,0.7,-0.7000000000000001
2021-11-20,EMEA,Finance,HSBC Holdings,145.764,-247.7988,0.7,-1.7
2021-11-20,EMEA,Finance,HSBC Holdings,9.612,-7.3692,0.7,-0.7666666666666667
2023-11-04,AMER,Healthcare,UnitedHealth Group,199.75,87.89,0.0,0.44
2023-11-04,AMER,Healthcare,UnitedHealth Group,1673.184,20.9148,0.2,0.0125
2020-05-04,AMER,Retail,Lowes,12.18,3.8976,0.0,0.32
2020-05-04,AMER,Retail,Lowes,57.68,19.0344,0.0,0.33
2021-11-08,EMEA,Healthcare,Cigna,263.96,76.5484,0.0,0.29000000000000004
2021-12-12,AMER,Finance,Fannie Mae,299.94,128.9742,0.0,0.43
2021-12-12,AMER,Finance,Fannie Mae,25.76,0.5152,0.0,0.019999999999999997
2020-12-01,APJ,Transportation,United Parcel Service,271.9,78.851,0.0,0.29000000000000004
2020-12-01,APJ,Transportation,United Parcel Service,45.84,15.5856,0.0,0.33999999999999997
2020-12-01,APJ,Transportation,United Parcel Service,9.82,3.2406,0.0,0.33
2022-10-08,AMER,Consumer Products,PepsiCo,93.36,0.9336,0.0,0.01
2021-11-17,APJ,Transportation,United Parcel Service,541.24,5.4124,0.0,0.01
2021-11-17,APJ,Transportation,United Parcel Service,106.32,49.9704,0.0,0.47000000000000003
2021-11-17,APJ,Transportation,United Parcel Service,1323.9,383.931,0.0,0.29
2020-03-17,EMEA,Tech,Samsung Electronics,126.624,41.1528,0.2,0.325
2021-06-20,EMEA,Tech,Bosch,125.944,15.743,0.2,0.125
2023-05-26,EMEA,Tech,Cisco Systems,663.92,207.475,0.2,0.3125
2023-05-26,EMEA,Tech,Cisco Systems,120.0,13.2,0.0,0.11
2023-05-26,EMEA,Tech,Cisco Systems,3.29,1.4805,0.0,0.44999999999999996
2023-05-26,EMEA,Tech,Cisco Systems,18.84,6.0288,0.0,0.32
2020-09-09,AMER,Tech,Samsung Electronics,60.672,12.8928,0.2,0.2125
